0.562932484,0.123433842,0.160233953
0.563969185,-0.123039873,0.165129987
0.566184792,-0.120278344,0.163451692
0.565022229,-0.113201866,0.156027889
0.562659334,-0.101234239,0.14100502
0.557389744,-0.089347543,0.11618006
0.559309635,-0.088830153,0.099853152
0.563013795,-0.09465298,0.085324047
0.560297062,-0.100765499,0.082883908
0.556496308,-0.106842851,0.079798632
0.55062,-0.113636619,0.074657673
0.538558663,-0.118450148,0.067500993
0.521990266,-0.119030499,0.057071857
0.509684043,-0.121125775,0.042132575
0.484593001,-0.116382424,0.0063626
0.461151142,-0.106648331,-0.023982213
0.444982362,-0.099976211,-0.052261817
0.434900694,-0.096965878,-0.078744667
0.429022312,-0.098028068,-0.10713768
0.426500294,-0.105425724,-0.123516088
0.42421544,-0.11491537,-0.133599484
0.42248508,-0.124064976,-0.137731274
0.419623196,-0.130075841,-0.137844842
0.419048991,-0.132127973,-0.142116215
0.420812649,-0.132020459,-0.149097598
0.423195016,-0.133332475,-0.150416799
0.42254853,-0.136031439,-0.151138265
0.422097007,-0.139899339,-0.151969851
0.422298696,-0.145112963,-0.153739977
0.418370139,-0.146603195,-0.155006477
0.416286515,-0.146823053,-0.15158756
0.416851145,-0.146839388,-0.152259852
0.41626974,-0.147009148,-0.152077268
0.416923006,-0.14696761,-0.151497625
0.41615772,-0.146934446,-0.151764178
0.415502605,-0.146039024,-0.151822157
0.416750742,-0.141844105,-0.15123544
0.42209695,-0.134755387,-0.147529082
0.428939972,-0.12353553,-0.142720314
0.436803016,-0.112243539,-0.137169081
0.445370483,-0.100438347,-0.131494341
0.45435006,-0.088154675,-0.12596827
0.463388991,-0.074535161,-0.120018203
0.473224673,-0.05979014,-0.113014673
0.481869438,-0.044061256,-0.10764711
0.493111985,-0.02975372,-0.101432559
0.501835137,-0.016072387,-0.096195905
0.510959645,-0.0040188,-0.090755205
0.516011411,0.007783796,-0.085302663
0.521485322,0.018280026,-0.081052877
0.526603063,0.026226622,-0.078306859
0.528665773,0.023833476,-0.075993443
0.528858835,0.023378941,-0.075816709
0.52995056,0.022113541,-0.07493905
0.531312946,0.021272666,-0.073217969
0.533789094,0.021450177,-0.07187187
0.540113019,0.020910537,-0.069807474
0.547407838,0.022477265,-0.064869407
0.553267717,0.031305293,-0.058304875
0.556984296,0.043791875,-0.048839964
0.561988974,0.053371175,-0.035406063
0.567033908,0.058641493,-0.015605704
0.571906519,0.06130986,0.00733966
0.577151328,0.060661495,0.028262172
0.581500899,0.058326378,0.044554319
0.584495469,0.051036952,0.060181708
0.586326736,0.033629456,0.078675875
0.588624902,0.00641774,0.095270725
0.589325335,-0.029337258,0.108813284
0.586873059,-0.064784427,0.117125939
0.58290627,-0.106569112,0.121216483
0.577143489,-0.146140063,0.122245033
0.569459695,-0.187774211,0.122406727
0.563234453,-0.220143495,0.121115938
0.554998112,-0.264620923,0.115378898
0.551570205,-0.288850582,0.111090742
0.550872341,-0.320925123,0.100560639
0.548214913,-0.344907479,0.093068715
0.544069511,-0.364136251,0.087972936
0.539520301,-0.38070213,0.082331518
0.533035089,-0.395911262,0.075643513
0.53278265,-0.413176572,0.066697509
0.534056126,-0.42778063,0.056136736
0.531852835,-0.439856232,0.048922058
0.529523911,-0.448645517,0.045451767
0.528672435,-0.455020197,0.042209909
0.525516343,-0.460520894,0.039257147
0.530335658,-0.461991416,0.032175322
0.533001819,-0.462853665,0.026983839
0.529229952,-0.465457835,0.026245866
0.528098692,-0.465309739,0.024291898
0.527757608,-0.464598367,0.023546398
0.529063071,-0.462044308,0.02355562
0.532587263,-0.456649937,0.024373999
0.538942921,-0.449774492,0.02564175
0.548022453,-0.441236247,0.026324491
0.559796452,-0.431223889,0.025331902
0.572487972,-0.422041273,0.022227035
0.58444481,-0.414266284,0.017439643
0.595698026,-0.408223298,0.0113388
0.606250041,-0.403336747,0.004043452
0.619042899,-0.398409174,-0.006501003
0.623979548,-0.398872914,-0.010268651
0.624099933,-0.398724194,-0.010671301
0.624341142,-0.399315455,-0.010954862
0.624723655,-0.399298499,-0.011695766
0.626216269,-0.39955284,-0.012995363
0.630685245,-0.398709533,-0.018779955
0.647451895,-0.396050551,-0.036273623
0.648481083,-0.395986571,-0.036776278
0.648562378,-0.396386128,-0.036769976
0.648550289,-0.396478972,-0.036743315
0.648646814,-0.396540025,-0.036711488
0.648092661,-0.396530612,-0.036506945
0.647806513,-0.394365209,-0.033495628
0.647801734,-0.385040727,-0.018866848
0.648823081,-0.368807008,-0.002520146
0.649249624,-0.345083797,0.016684367
0.649643893,-0.312881878,0.036819034
0.651440383,-0.280560257,0.054178324
0.657169494,-0.235752686,0.076041382
0.662108041,-0.21362561,0.084461305
0.669798763,-0.189481787,0.09886819
0.673849057,-0.177015407,0.111880222
0.674049346,-0.169537058,0.125561806
0.674561396,-0.164876348,0.140354279
0.67924407,-0.163054573,0.150489213
0.68574092,-0.164060109,0.15548182
0.692693078,-0.164592072,0.15559234
0.697425755,-0.166663516,0.154022004
0.699816671,-0.166938474,0.152838085
0.700561355,-0.165364616,0.153554237
0.70026348,-0.164205828,0.154226278
